artist,track_name,lyrics,letras_limpas,Silabas,Frequencia,Pontuacao Gramatical,diversidade lexical,diversidade tematica,Tamanho,Versos,Complexidade
hozier,108 - 108 - take-me-to-church," <p>My lover's got humour<br/>She's the giggle at a funeral<br/>Knows everybody's disapproval<br/>I should've worshipped her sooner</p><p>If the heavens ever did speak<br/>She is the last true mouthpiece<br/>Every Sunday's getting more bleak<br/>A fresh poison each week</p><p>We were born sick<br/>You heard them say it</p><p>My church offers no absolutions<br/>She tells me: Worship in the bedroom<br/>The only heaven I'll be sent to<br/>Is when I'm alone with you</p><p>I was born sick, but I love it<br/>Command me to be well<br/>Ah, amen, amen, amen</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me that deathless death<br/>Good God, let me give you my life</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me that deathless death<br/>Good God, let me give you my life</p><p>If I'm a pagan of the good times<br/>My lover is the sunlight<br/>To keep the goddess on my side<br/>She demands a sacrifice<br/>Drain the whole sea, get something shiny</p><p>Something meaty for the main course<br/>That's a fine looking high horse<br/>What you got in the stable?<br/>We've a lot of starving faithful<br/>That looks tasty, that looks plenty<br/>This is hungry work</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me my deathless death<br/>Good God, let me give you my life</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me my deathless death<br/>Good God, let me give you my life</p><p>No masters or kings<br/>When the ritual begins<br/>There is no sweeter innocence<br/>Than our gentle sin</p><p>In the madness and soil<br/>Of that sad earthly scene<br/>Only then I am human<br/>Only then I am clean, oh, oh<br/>Amen, amen, amen</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me that deathless death<br/>Good God, let me give you my life</p><p>Take me to church<br/>I shall worship like a dog<br/>At the shrine of your lies<br/>I'll tell you my sins<br/>So you can sharpen your knife<br/>Offer me that deathless death<br/>Good God, let me give you my life</p> ","My lover's got humour
She's the giggle at a funeral
Knows everybody's disapproval
I should've worshipped her sooner
 If the heavens ever did speak
She is the last true mouthpiece
Every Sunday's getting more bleak
A fresh poison each week
 We were born sick
You heard them say it
 My church offers no absolutions
She tells me: Worship in the bedroom
The only heaven I'll be sent to
Is when I'm alone with you
 I was born sick, but I love it
Command me to be well
Ah, amen, amen, amen
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life
 If I'm a pagan of the good times
My lover is the sunlight
To keep the goddess on my side
She demands a sacrifice
Drain the whole sea, get something shiny
 Something meaty for the main course
That's a fine looking high horse
What you got in the stable?
We've a lot of starving faithful
That looks tasty, that looks plenty
This is hungry work
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me my deathless death
Good God, let me give you my life
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me my deathless death
Good God, let me give you my life
 No masters or kings
When the ritual begins
There is no sweeter innocence
Than our gentle sin
 In the madness and soil
Of that sad earthly scene
Only then I am human
Only then I am clean, oh, oh
Amen, amen, amen
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life
 Take me to church
I shall worship like a dog
At the shrine of your lies
I'll tell you my sins
So you can sharpen your knife
Offer me that deathless death
Good God, let me give you my life",1.0,0.363013698630137,4.809999999999963,1.3482853174209595,0.3201116676007847,438,1.7555555555555555,1
london-grammar,109 - 109 - wasting-my-young-years," <p>You cross this line<br/>Do you find it hard to sit with me tonight?<br/>I’ve walked these miles but I’ve walked ’em straight lined<br/>You’ll never know what was like to be fine</p><p>I’m wasting my young years<br/>It doesn’t matter if<br/>I’m chasing old ideas<br/>It doesn’t matter if</p><p>Maybe, we are, we are<br/>Maybe I’m wasting my young years<br/>Maybe, we are, we are<br/>Maybe I’m wasting my young years</p><p>Don’t you know that is only fear?<br/>I wouldn’t worry, you have all your life<br/>I’ve heard it takes some time to get it right</p><p>I’m wasting my young years<br/>It doesn’t matter if<br/>I’m chasing old ideas<br/>It doesn’t matter if</p><p>Maybe, we are, we are<br/>Maybe I’m wasting my young years<br/>Maybe, we are, we are<br/>Maybe I’m wasting my young years</p><p>I don’t know what you are<br/>Don’t leave me hanging on<br/>Don’t know what you are<br/>Don’t leave me hanging on</p> ","You cross this line
Do you find it hard to sit with me tonight?
I’ve walked these miles but I’ve walked ’em straight lined
You’ll never know what was like to be fine
 I’m wasting my young years
It doesn’t matter if
I’m chasing old ideas
It doesn’t matter if
 Maybe, we are, we are
Maybe I’m wasting my young years
Maybe, we are, we are
Maybe I’m wasting my young years
 Don’t you know that is only fear?
I wouldn’t worry, you have all your life
I’ve heard it takes some time to get it right
 I’m wasting my young years
It doesn’t matter if
I’m chasing old ideas
It doesn’t matter if
 Maybe, we are, we are
Maybe I’m wasting my young years
Maybe, we are, we are
Maybe I’m wasting my young years
 I don’t know what you are
Don’t leave me hanging on
Don’t know what you are
Don’t leave me hanging on",0.0,0.42038216560509556,2.299999999999998,1.165265440940857,0.32006613162038533,157,1.8,1
white-lion,110 - 110 - when-the-children-cry, <p>Little child<br/>Dry your crying eyes<br/>How can I explain<br/>The fear you feel inside<br/>'cause you were born<br/>Into this evil world<br/>Where man is killing man<br/>And no one knows just why</p><p>What have we become<br/>Just look what we have done<br/>All that we destroyed<br/>You must build again</p><p>When the children cry<br/>Let them know we tried<br/>'cause when the children sing<br/>The new world begins</p><p>Little child<br/>You must show the way<br/>To a better day<br/>For all the young<br/>'cause you were born<br/>For the world to see<br/>That we all can live<br/>In light and peace</p><p>No more presidents<br/>And all the wars will end<br/>One united world under God</p><p>When the children cry<br/>Let them know we tried<br/>'cause when the children sing<br/>The new world begins</p><p>What have we become<br/>Just look what we have done<br/>All that we destroyed<br/>You must build again</p><p>No more presidents<br/>And all the wars will end<br/>One united world under God</p><p>When the children cry<br/>Let them know we tried<br/>'cause when the children fight<br/>Then we know it ain't right<br/>When the children break<br/>Let them know we're awake<br/>'cause when the children sings<br/>The new world begins</p> ,"Little child
Dry your crying eyes
How can I explain
The fear you feel inside
'cause you were born
Into this evil world
Where man is killing man
And no one knows just why
 What have we become
Just look what we have done
All that we destroyed
You must build again
 When the children cry
Let them know we tried
'cause when the children sing
The new world begins
 Little child
You must show the way
To a better day
For all the young
'cause you were born
For the world to see
That we all can live
In light and peace
 No more presidents
And all the wars will end
One united world under God
 When the children cry
Let them know we tried
'cause when the children sing
The new world begins
 What have we become
Just look what we have done
All that we destroyed
You must build again
 No more presidents
And all the wars will end
One united world under God
 When the children cry
Let them know we tried
'cause when the children fight
Then we know it ain't right
When the children break
Let them know we're awake
'cause when the children sings
The new world begins",0.0,0.4097560975609756,2.529999999999996,1.3982232809066772,0.3201279838150986,205,1.5333333333333334,1
shawn-mendes,111 - 111 - stitches," <p>I thought that I'd been hurt before<br/>But no one's ever left me quite this sore<br/>Your words cut deeper than a knife<br/>Now I need someone to breathe me back to life</p><p>Got a feeling that I'm going under<br/>But I know that I'll make it out alive<br/>If I quit calling you my lover<br/>Move on</p><p>You watch me bleed until I can't breathe<br/>Shaking, falling onto my knees<br/>And now that I'm without your kisses<br/>I'll be needing stitches</p><p>Tripping over myself<br/>Aching, begging you to come help<br/>And now that I'm without your kisses<br/>I'll be needing stitches</p><p>Just like a moth drawn to a flame<br/>Oh, you lured me in, I couldn't sense the pain<br/>Your bitter heart cold to the touch<br/>Now I'm gonna reap what I sow<br/>I'm left seeing red on my own</p><p>Got a feeling that I'm going under<br/>But I know that I'll make it out alive<br/>If I quit calling you my lover<br/>Move on</p><p>You watch me bleed until I can't breathe<br/>Shaking, falling onto my knees<br/>And now that I'm without your kisses<br/>I'll be needing stitches</p><p>Tripping over myself<br/>Aching, begging you to come help<br/>And now that I'm without your kisses<br/>I'll be needing stitches</p><p>Needle and the thread<br/>Gotta get you out of my head<br/>Needle and the thread<br/>Gonna wind up dead<br/>Needle and the thread<br/>Gotta get you out of my head<br/>Needle and the thread<br/>Gonna wind up dead (gonna wind up dead)</p><p>Needle and the thread<br/>Gotta get you out of my head<br/>Needle and the thread<br/>Gonna wind up dead (wind up dead)<br/>Needle and the thread<br/>Gotta get you out of my head<br/>Get you out of my head</p><p>You watch me bleed until I can't breathe (you watch me)<br/>Shaking, falling onto my knees<br/>(Falling on my knees)<br/>And now that I'm without your kisses<br/>I'll be needing stitches<br/>(And I'll be needing stitches)</p><p>Tripping over myself<br/>Aching, begging you to come help<br/>(Begging, baby, please)<br/>And now that I'm without your kisses<br/>I'll be needing stitches</p><p>(And now that)<br/>I'm without your kisses<br/>I'll be needing stitches<br/>(And now that)<br/>I'm without your kisses<br/>I'll be needing stitches</p> ","I thought that I'd been hurt before
But no one's ever left me quite this sore
Your words cut deeper than a knife
Now I need someone to breathe me back to life
 Got a feeling that I'm going under
But I know that I'll make it out alive
If I quit calling you my lover
Move on
 You watch me bleed until I can't breathe
Shaking, falling onto my knees
And now that I'm without your kisses
I'll be needing stitches
 Tripping over myself
Aching, begging you to come help
And now that I'm without your kisses
I'll be needing stitches
 Just like a moth drawn to a flame
Oh, you lured me in, I couldn't sense the pain
Your bitter heart cold to the touch
Now I'm gonna reap what I sow
I'm left seeing red on my own
 Got a feeling that I'm going under
But I know that I'll make it out alive
If I quit calling you my lover
Move on
 You watch me bleed until I can't breathe
Shaking, falling onto my knees
And now that I'm without your kisses
I'll be needing stitches
 Tripping over myself
Aching, begging you to come help
And now that I'm without your kisses
I'll be needing stitches
 Needle and the thread
Gotta get you out of my head
Needle and the thread
Gonna wind up dead
Needle and the thread
Gotta get you out of my head
Needle and the thread
Gonna wind up dead (gonna wind up dead)
 Needle and the thread
Gotta get you out of my head
Needle and the thread
Gonna wind up dead (wind up dead)
Needle and the thread
Gotta get you out of my head
Get you out of my head
 You watch me bleed until I can't breathe (you watch me)
Shaking, falling onto my knees
(Falling on my knees)
And now that I'm without your kisses
I'll be needing stitches
(And I'll be needing stitches)
 Tripping over myself
Aching, begging you to come help
(Begging, baby, please)
And now that I'm without your kisses
I'll be needing stitches
 (And now that)
I'm without your kisses
I'll be needing stitches
(And now that)
I'm without your kisses
I'll be needing stitches",0.0,0.30913978494623656,4.47999999999997,1.140129566192627,0.3201326377725667,372,2.096774193548387,1
a-great-big-world,112 - 112 - say-something," <p>Say something, I'm giving up on you<br/>I'll be the one if you want me to<br/>Anywhere, I would've followed you<br/>Say something, I'm giving up on you</p><p>And I am feeling so small<br/>It was over my head<br/>I know nothing at all</p><p>And I will stumble and fall<br/>I'm still learning to love<br/>Just starting to crawl</p><p>Say something, I'm giving up on you<br/>I'm sorry that I couldn't get to you<br/>Anywhere, I would've followed you<br/>Say something, I'm giving up on you</p><p>And I will swallow my pride<br/>You're the one that I love<br/>And I'm saying goodbye</p><p>Say something, I'm giving up on you<br/>And I'm sorry that I couldn't get to you<br/>And anywhere, I would've followed you, oh, oh<br/>Say something, I'm giving up on you</p><p>Say something, I'm giving up on you<br/>Say something</p> ","Say something, I'm giving up on you
I'll be the one if you want me to
Anywhere, I would've followed you
Say something, I'm giving up on you
 And I am feeling so small
It was over my head
I know nothing at all
 And I will stumble and fall
I'm still learning to love
Just starting to crawl
 Say something, I'm giving up on you
I'm sorry that I couldn't get to you
Anywhere, I would've followed you
Say something, I'm giving up on you
 And I will swallow my pride
You're the one that I love
And I'm saying goodbye
 Say something, I'm giving up on you
And I'm sorry that I couldn't get to you
And anywhere, I would've followed you, oh, oh
Say something, I'm giving up on you
 Say something, I'm giving up on you
Say something",0.0,0.3873239436619718,1.7000000000000013,1.4198211431503296,0.3201057441294099,142,1.4375,1
darude,113 - 113 - the-ultimate-challenge," <p>I don't wanna change<br/>I wanna know<br/>I wanna do<br/>I don't wanna wait<br/>I wanna know<br/>I wanna see<br/>'Cuz there's no way I'll stay<br/>No way I'd pray on my knees<br/>Ooh, Baby please<br/>No way I'd be fading<br/>And loosing my game<br/>And loosing my game</p><p>I don't wanna change<br/>It's a picture of me: I'm insane but I'm happy<br/>I don't wanna wait<br/>This is where I wanna be - Call me vain, call me crazy (x2)</p><p>I don't wanna change<br/>I don't wanna wait (x2)</p><p>I don't wanna change</p><p>I wanna see (x2)</p><p>There's no way I'll stay<br/>No way I'll stay</p><p>It's a picture of me: I'm insane but I'm happy<br/>This is where I wanna be - Call me vain, call me crazy</p><p>Call me crazy</p><p>I don't wanna change<br/>It's a picture of me: I'm insane but I'm happy<br/>I don't wanna wait<br/>This is where I wanna be - Call me vain, call me crazy</p><p>I don't wanna change<br/>Call me crazy, crazy<br/>I don't wanna wait<br/>Call me crazy, crazy<br/>I don't wanna wait</p> ","I don't wanna change
I wanna know
I wanna do
I don't wanna wait
I wanna know
I wanna see
'Cuz there's no way I'll stay
No way I'd pray on my knees
Ooh, Baby please
No way I'd be fading
And loosing my game
And loosing my game
 I don't wanna change
It's a picture of me: I'm insane but I'm happy
I don't wanna wait
This is where I wanna be - Call me vain, call me crazy (x2)
 I don't wanna change
I don't wanna wait (x2)
 I don't wanna change
 I wanna see (x2)
 There's no way I'll stay
No way I'll stay
 It's a picture of me: I'm insane but I'm happy
This is where I wanna be - Call me vain, call me crazy
 Call me crazy
 I don't wanna change
It's a picture of me: I'm insane but I'm happy
I don't wanna wait
This is where I wanna be - Call me vain, call me crazy
 I don't wanna change
Call me crazy, crazy
I don't wanna wait
Call me crazy, crazy
I don't wanna wait",0.0,0.25,2.929999999999992,1.261638879776001,0.32012520660734733,184,1.7894736842105263,1
tears-for-fears,114 - 114 - mad-world," <p>All around me <br/>Are familiar faces<br/>Worn out places <br/>Worn out faces<br/>Bright and early <br/>For their daily races<br/>Going nowhere <br/>Going nowhere<br/>And their tears <br/>Are filling up <br/>Their glasses<br/>No expression <br/>No expression<br/>Hide my head <br/>I want to drown <br/>My sorrow<br/>No tomorrow <br/>No tomorrow<br/>And I find it <br/>Kind of funny<br/>I find it <br/>Kind of sad<br/>The dreams <br/>In which I'm dying<br/>Are the best <br/>I've ever had<br/>I find it <br/>Hard to tell you<br/>'Cos I find it <br/>Hard to take<br/>When people run <br/>In circles<br/>It's a very, very<br/>Mad world <br/>Children waiting <br/>For the day <br/>They feel good<br/>Happy Birthday <br/>Happy Birthday<br/>Made to feel the way <br/>That every child should<br/>Sit and listen <br/>Sit and listen<br/>Went to school <br/>And I was very nervous<br/>No one knew me <br/>No one knew me<br/>Hello teacher tell me <br/>What's my lesson<br/>Look right through me <br/>Look right through me</p> ","All around me 
Are familiar faces
Worn out places 
Worn out faces
Bright and early 
For their daily races
Going nowhere 
Going nowhere
And their tears 
Are filling up 
Their glasses
No expression 
No expression
Hide my head 
I want to drown 
My sorrow
No tomorrow 
No tomorrow
And I find it 
Kind of funny
I find it 
Kind of sad
The dreams 
In which I'm dying
Are the best 
I've ever had
I find it 
Hard to tell you
'Cos I find it 
Hard to take
When people run 
In circles
It's a very, very
Mad world 
Children waiting 
For the day 
They feel good
Happy Birthday 
Happy Birthday
Made to feel the way 
That every child should
Sit and listen 
Sit and listen
Went to school 
And I was very nervous
No one knew me 
No one knew me
Hello teacher tell me 
What's my lesson
Look right through me 
Look right through me",0.0,0.5961538461538461,2.209999999999999,1.1526315212249756,0.3200964910901334,156,1.186046511627907,1
rihanna,115 - 115 - love-on-the-brain," <p>And you got me like, oh<br/>What you want from me? (What you want from me?)<br/>And I tried to buy your pretty heart<br/>But the price too high</p><p>Baby, you got me like, oh, mmm<br/>You love when I fall apart (fall apart)<br/>So you can put me together<br/>And throw me against the wall</p><p>Baby, you got me like, I<br/>Woo, I<br/>Don't you stop loving me (loving me)<br/>Don't quit loving me (loving me)<br/>Just start loving me, ooh (loving me)</p><p>And, babe<br/>I'm fist-fighting with fire<br/>Just to get close to you<br/>Can we burn something, babe?<br/>And I'd run for miles just to get a taste</p><p>Must be love on the brain<br/>That's got me feeling this way (feeling this way)<br/>It beats me black and blue, but it fucks me so good<br/>And I can't get enough<br/>Must be love on the brain, yeah<br/>And it keeps cursing my name (cursing my name)<br/>No matter what I do, I'm no good without you<br/>And I can't get enough<br/>Must be love on the brain</p><p>Baby, keep loving me<br/>Just love me, yeah<br/>Just love me<br/>All you need to do is love me, yeah</p><p>Got me like, oh-oh-oh-ow<br/>I'm tired of being played like a violin<br/>What do I gotta do to get in<br/>Your motherfucking heart?</p><p>Baby, like, I<br/>Woo, I<br/>Don't you stop loving me (loving me)<br/>Don't quit loving me (loving me)<br/>Just start loving me, ooh (loving me)</p><p>And, babe<br/>I'm fist-fighting with fire<br/>Just to get close to you<br/>Can we burn something, babe?<br/>And I'd run for miles just to get a taste</p><p>Must be love on the brain<br/>That's got me feeling this way (feeling this way)<br/>It beats me black and blue, but it fucks me so good<br/>And I can't get enough<br/>Must be love on the brain, yeah<br/>And it keeps cursing my name (cursing my name)<br/>No matter what I do, I'm no good without you<br/>And I can't get enough<br/>Must be love on the brain</p> ","And you got me like, oh
What you want from me? (What you want from me?)
And I tried to buy your pretty heart
But the price too high
 Baby, you got me like, oh, mmm
You love when I fall apart (fall apart)
So you can put me together
And throw me against the wall
 Baby, you got me like, I
Woo, I
Don't you stop loving me (loving me)
Don't quit loving me (loving me)
Just start loving me, ooh (loving me)
 And, babe
I'm fist-fighting with fire
Just to get close to you
Can we burn something, babe?
And I'd run for miles just to get a taste
 Must be love on the brain
That's got me feeling this way (feeling this way)
It beats me black and blue, but it fucks me so good
And I can't get enough
Must be love on the brain, yeah
And it keeps cursing my name (cursing my name)
No matter what I do, I'm no good without you
And I can't get enough
Must be love on the brain
 Baby, keep loving me
Just love me, yeah
Just love me
All you need to do is love me, yeah
 Got me like, oh-oh-oh-ow
I'm tired of being played like a violin
What do I gotta do to get in
Your motherfucking heart?
 Baby, like, I
Woo, I
Don't you stop loving me (loving me)
Don't quit loving me (loving me)
Just start loving me, ooh (loving me)
 And, babe
I'm fist-fighting with fire
Just to get close to you
Can we burn something, babe?
And I'd run for miles just to get a taste
 Must be love on the brain
That's got me feeling this way (feeling this way)
It beats me black and blue, but it fucks me so good
And I can't get enough
Must be love on the brain, yeah
And it keeps cursing my name (cursing my name)
No matter what I do, I'm no good without you
And I can't get enough
Must be love on the brain",0.0,0.33430232558139533,3.489999999999981,1.4835549592971802,0.32015496154664236,344,1.588235294117647,1
bob-dylan,116 - 116 - knockin'-on-heaven's-door," <p>Mama, take this badge off of me<br/>I can't use it anymore<br/>It's gettin' dark, too dark to see<br/>Feel like I'm knockin' on heaven's door</p><p>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door</p><p>Mama, put that gun to the ground<br/>I can't shoot them anymore<br/>That long black cloud is comin' down<br/>I feel like I'm knockin' on heaven's door</p><p>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door<br/>Knock, knock, knockin' on heaven's door</p> ","Mama, take this badge off of me
I can't use it anymore
It's gettin' dark, too dark to see
Feel like I'm knockin' on heaven's door
 Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
 Mama, put that gun to the ground
I can't shoot them anymore
That long black cloud is comin' down
I feel like I'm knockin' on heaven's door
 Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door
Knock, knock, knockin' on heaven's door",0.0,0.39603960396039606,1.1800000000000008,0.9139407873153687,0.320002114907628,101,1.7777777777777777,1
the-beatles,117 - 117 - here-comes-the-sun," <p>Here comes the Sun (doo, doo, doo)<br/>Here comes the Sun<br/>And I say<br/>It's all right</p><p>Little darling<br/>It's been a long cold lonely winter<br/>Little darling<br/>It feels like years since it's been here</p><p>Here comes the Sun (doo, doo, doo)<br/>Here comes the Sun<br/>And I say<br/>It's all right</p><p>Little darling<br/>The smiles returning to the faces<br/>Little darling<br/>It seems like years since it's been here</p><p>Here comes the Sun <br/>Here comes the Sun<br/>And I say<br/>It's all right</p><p>Sun, Sun, Sun, here it comes<br/>Sun, Sun, Sun, here it comes<br/>Sun, Sun, Sun, here it comes<br/>Sun, Sun, Sun, here it comes<br/>Sun, Sun, Sun, here it comes</p><p>Little darling<br/>I feel that ice is slowly melting<br/>Little darling<br/>It seems like years since it's been clear</p><p>Here comes the Sun (doo, doo, doo)<br/>Here comes the Sun<br/>And I say<br/>It's all right</p><p>Here comes the Sun (doo, doo, doo)<br/>Here comes the Sun<br/>It's all right<br/>It's all right</p> ","Here comes the Sun (doo, doo, doo)
Here comes the Sun
And I say
It's all right
 Little darling
It's been a long cold lonely winter
Little darling
It feels like years since it's been here
 Here comes the Sun (doo, doo, doo)
Here comes the Sun
And I say
It's all right
 Little darling
The smiles returning to the faces
Little darling
It seems like years since it's been here
 Here comes the Sun 
Here comes the Sun
And I say
It's all right
 Sun, Sun, Sun, here it comes
Sun, Sun, Sun, here it comes
Sun, Sun, Sun, here it comes
Sun, Sun, Sun, here it comes
Sun, Sun, Sun, here it comes
 Little darling
I feel that ice is slowly melting
Little darling
It seems like years since it's been clear
 Here comes the Sun (doo, doo, doo)
Here comes the Sun
And I say
It's all right
 Here comes the Sun (doo, doo, doo)
Here comes the Sun
It's all right
It's all right",0.0,0.23214285714285715,2.269999999999999,1.2816134691238403,0.32017289180852704,168,3.0833333333333335,1
guns-n-roses,118 - 118 - welcome-to-the-jungle," <p>Welcome to the jungle<br/>We got fun and games<br/>We got everything you want<br/>Honey, we know the names</p><p>We are the people that can find<br/>Whatever you may need<br/>If you got the money, honey<br/>We got your disease</p><p>In the jungle, welcome to the jungle<br/>Watch it bring you to your knees, knees<br/>Oh, I wanna watch you bleed</p><p>Welcome to the jungle<br/>We take it day by day<br/>If you want it, you're gonna bleed<br/>But it's the price you pay</p><p>And you're a very sexy girl<br/>That's very hard to please<br/>You can taste the bright lights<br/>But you won't get there for free</p><p>In the jungle, welcome to the jungle<br/>Feel my, my, my, my serpentine<br/>I, I wanna hear you scream</p><p>Welcome to the jungle<br/>It gets worse here everyday<br/>You learn to live like an animal<br/>In the jungle, where we play</p><p>If you got a hunger for what you see<br/>You'll take it eventually<br/>You can have anything you want<br/>But you better not take it from me</p><p>In the jungle, welcome to the jungle<br/>Watch it bring you to your knees, knees<br/>Oh, I wanna watch you bleed</p><p>And when you're high, you never<br/>Ever want to come down<br/>So down, so down, so down, yeah</p><p>You know where you are?<br/>You're in the jungle, baby<br/>You're gonna die</p><p>In the jungle, welcome to the jungle<br/>Watch it bring you to your knees, knees<br/>In the jungle, welcome to the jungle<br/>Feel my, my, my serpentine</p><p>In the jungle, welcome to the jungle<br/>Watch it bring you to your knees, knees<br/>Down in the jungle, welcome to the jungle<br/>Watch it bring you to you<br/>It's gonna bring you down</p> ","Welcome to the jungle
We got fun and games
We got everything you want
Honey, we know the names
 We are the people that can find
Whatever you may need
If you got the money, honey
We got your disease
 In the jungle, welcome to the jungle
Watch it bring you to your knees, knees
Oh, I wanna watch you bleed
 Welcome to the jungle
We take it day by day
If you want it, you're gonna bleed
But it's the price you pay
 And you're a very sexy girl
That's very hard to please
You can taste the bright lights
But you won't get there for free
 In the jungle, welcome to the jungle
Feel my, my, my, my serpentine
I, I wanna hear you scream
 Welcome to the jungle
It gets worse here everyday
You learn to live like an animal
In the jungle, where we play
 If you got a hunger for what you see
You'll take it eventually
You can have anything you want
But you better not take it from me
 In the jungle, welcome to the jungle
Watch it bring you to your knees, knees
Oh, I wanna watch you bleed
 And when you're high, you never
Ever want to come down
So down, so down, so down, yeah
 You know where you are?
You're in the jungle, baby
You're gonna die
 In the jungle, welcome to the jungle
Watch it bring you to your knees, knees
In the jungle, welcome to the jungle
Feel my, my, my serpentine
 In the jungle, welcome to the jungle
Watch it bring you to your knees, knees
Down in the jungle, welcome to the jungle
Watch it bring you to you
It's gonna bring you down",1.0,0.3633217993079585,3.0299999999999923,1.2747822999954224,0.32014445773442285,289,1.2972972972972974,1
the-eagles,119 - 119 - take-it-to-the-limit," <p>All alone at the end of the evening<br/>And the bright lights have faded to blue<br/>I was thinking 'bout a woman who might’ve loved me<br/>And I never knew</p><p>You know I've always been a dreamer<br/>(Spent my life running 'round)<br/>And it's so hard to change<br/>(Can't seem to settle down)<br/>But the dreams I've seen lately<br/>Keep on turning out and burning out<br/>And turning out the same</p><p>So put me on a highway<br/>And show me a sign<br/>And take it to the limit one more time</p><p>You can spend all your time making money<br/>You can spend all your love making time<br/>If it all fell to pieces tomorrow<br/>Would you still be mine?</p><p>And when you're looking for your freedom<br/>(Nobody seems to care)<br/>And you can't find the door<br/>(Can't find it anywhere)<br/>When there's nothing to believe in<br/>Still you're coming back, running back<br/>You're running back for more</p><p>So put me on a highway<br/>And show me a sign<br/>And take it to the limit one more time<br/>Take it to the limit<br/>Take it to the limit<br/>Take it to the limit one more time</p> ","All alone at the end of the evening
And the bright lights have faded to blue
I was thinking 'bout a woman who might’ve loved me
And I never knew
 You know I've always been a dreamer
(Spent my life running 'round)
And it's so hard to change
(Can't seem to settle down)
But the dreams I've seen lately
Keep on turning out and burning out
And turning out the same
 So put me on a highway
And show me a sign
And take it to the limit one more time
 You can spend all your time making money
You can spend all your love making time
If it all fell to pieces tomorrow
Would you still be mine?
 And when you're looking for your freedom
(Nobody seems to care)
And you can't find the door
(Can't find it anywhere)
When there's nothing to believe in
Still you're coming back, running back
You're running back for more
 So put me on a highway
And show me a sign
And take it to the limit one more time
Take it to the limit
Take it to the limit
Take it to the limit one more time",0.0,0.5025641025641026,1.8300000000000014,1.4638046026229858,0.320119279909067,195,1.1481481481481481,1
the-who,120 - 120 - the-sun-ain't-gonna-shine-anymore, <p>Is this<br/>Misfortune<br/>When the whole world<br/>Isn't real?</p><p>Anymore<br/>Anymore<br/>Anymore<br/>Then am I here?</p><p>In my dream<br/>There's a hero<br/>Is he real?</p><p>Anymore<br/>Anymore<br/>Anymore<br/>Anymore<br/>Then in my death?</p><p>Is this<br/>Misfortune<br/>When the whole world<br/>Isn't real?</p><p>Anymore<br/>Anymore<br/>Anymore<br/>Then am I here?</p> ,"Is this
Misfortune
When the whole world
Isn't real?
 Anymore
Anymore
Anymore
Then am I here?
 In my dream
There's a hero
Is he real?
 Anymore
Anymore
Anymore
Anymore
Then in my death?
 Is this
Misfortune
When the whole world
Isn't real?
 Anymore
Anymore
Anymore
Then am I here?",1.0,0.4489795918367347,1.1600000000000008,0.7140239477157593,0.3198690839225144,49,2.4,1
